"unit_id","doc_id","unit_seq","country_iso3","jurisdiction","year","document_class","section_path","page_start","page_end","word_count","is_exec_summary","T1_surveillance","T2_executive","T3_infocontrol","T4_civilrights","T5_economic","T6_geopolitical","primary_theme","primary_score","secondary_theme","secondary_score","n_themes_nonzero","max_score","binding_status","confidence_level","flag_human_review","flag_reason","justification","codebook_version","codebook_sha256","prompt_version","prompt_sha256","model_id","effort","scoring_route","scored_at","run_id","input_tokens","output_tokens","cache_read_input_tokens","evidence_instrument","evidence_addressee","evidence_consequence","source_language","is_translation","regime_type","regime_source","regime_year"
"IND_NAIS_2018_APPENDIX_AKEYEN_P110_111","IND_NAIS_2018",145,"IND","India",2018,"C","Appendix III: Data Ecosystem > A key enabler",110,111,327,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"proposed","High","NO","None","A case study of ImageNet: ""a large visual database designed for use in visual object recognition software research"", where ""over 14 million URLs of images have been hand annotated by ImageNet to indicate what objects are pictured"" (T5=1: an illustrative precedent for the foundational-dataset recommendation, with no Indian commitment in this unit). The database annotates objects in images rather than identifying persons.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_AKEYEN_P111_111","IND_NAIS_2018",146,"IND","India",2018,"C","Appendix III: Data Ecosystem > A key enabler",111,111,301,FALSE,2,0,0,2,2,0,"T1_surveillance",2,"T5_economic",2,3,2,"proposed","Moderate","YES","Polysemic Uncertainty","""Corporates based in India may be mandated to share their data for social good. For example, sharing transportation pattern of individuals / mass transits, collected by service providers and aggregators, can help the city planners help in planning routes, predicting and managing traffic."" A compulsory transfer of individual movement traces from private aggregators to the state engages Theme 1 directly: the Theme 1 boundary clarification holds that movement analytics remains Theme 1 even under an urban-planning framing (T1=2). The same proposal is a data-sharing mandate on a class of firms, but the instrument is unspecified -- ""may be mandated"" with no vehicle, threshold or penalty -- so two of the three Score-3 conditions are met and Theme 5 is capped at 2 and flagged. ""Upon proper and informed consent from the citizens, these anonymised data may be shared"" proposes consent and anonymisation as the safeguard (T4=2). Confidence is Moderate because the mandate is raised as a possibility rather than designed.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_AKEYEN_P111_112","IND_NAIS_2018",147,"IND","India",2018,"C","Appendix III: Data Ecosystem > A key enabler",111,112,127,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"proposed","Moderate","NO","None","An inventory table of public benchmark datasets -- MNIST, CIFAR, ImageNet, Labeled Faces in the Wild, TREC, WikiText and others -- with sizes, publishers and countries of origin (T5=1: a research-infrastructure inventory supporting the foundational-dataset argument). ""Labeled Faces In The Wild"" is listed as an academic benchmark corpus, not as a deployed identification system, so Theme 1 is not engaged. Confidence is Moderate because the unit is table content.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_APPROA_P112_113","IND_NAIS_2018",148,"IND","India",2018,"C","Appendix IV: What Do the Markets Say? > Approaches to evaluating focus sector areas",112,113,180,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"proposed","High","NO","None","The dataset inventory closes with a directional conclusion: ""it is clearly evident that universities and research laboratories in the USA in particular, have been the leaders in sharing these datasets, which has contributed significantly in developing a strong AI research base in the USA. The Government of India can also play a crucial role, working with the various academic institutions, in making annotated India specific data available for advancing AI research"" -- a defined state role in building national research data assets (T5=2). The comparison with US dataset leadership is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_APPROA_P113_113","IND_NAIS_2018",149,"IND","India",2018,"C","Appendix IV: What Do the Markets Say? > Approaches to evaluating focus sector areas",113,113,303,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","Appendix IV argues that ""sectors that are most pursued by VCs could be a good proxy for sectors to be focused on"", citing that ""AI remains the most active industry vertical in VC funding landscape, with an aggregate total investment of more than USD31 billion globally across more than 3,600 disclosed deals in past 5 years"" (T5=1: an investment-based method for sector selection, with no instrument). The global funding landscape is comparative context (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_APPROA_P114_114","IND_NAIS_2018",150,"IND","India",2018,"C","Appendix IV: What Do the Markets Say? > Approaches to evaluating focus sector areas",114,114,160,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"proposed","Moderate","NO","None","A description of one company's healthcare AI portfolio: Google's focus on ""eye diseases (diabetic retinopathy), diabetes (detection and management), heart disease... Parkinson's disease and multiple sclerosis"", noting that its ""AI algorithm for diabetic retinopathy, trained on 128,000 images, was on-par with a panel of ophthalmologists"" (T5=1: market evidence for sector prioritisation). The systems described diagnose the patients they examine, so the Theme 1 purpose test is not met. Confidence is Moderate because the unit is the truncated tail of an appendix.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_P04_04","SGP_NAIS_2019",1,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY",4,4,190,TRUE,0,1,0,1,2,1,"T5_economic",2,"T2_executive",1,4,2,"enacted","High","NO","None","""We have made significant and early investments into AI research"" and ""have put in place the data and digital infrastructure"" record operating, funded capacity (T5=2, enacted). ""Our ability to redesign processes, systems, and regulation to deploy them"" identifies regulation as a deployment bottleneck without naming any exemption, waiver or override (T2=1). Being ""recognised as a global thought leader in AI ethics and governance"" is reputational framing with no instrument (T4=1); ""sustain our future national competitiveness"" and ""a global hub for digital and AI talent"" is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_VISION_P04_04","SGP_NAIS_2019",2,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY > Vision",4,4,149,TRUE,0,0,0,1,1,1,"T5_economic",1,"T4_civilrights",1,3,1,"aspirational","High","NO","None","The vision statement commits Singapore to being ""at the forefront in the development and deployment of scalable, impactful AI solutions"" and to AI as ""a strong driver of growth in key sectors"", with no budget, grant or implementing body named in this unit (T5=1). ""This includes learning how to govern and manage the impact of AI"" is governance aspiration without an instrument (T4=1). ""A global hub"" for AI solutions is international positioning (T6=1). ""Anticipatory and personalised services"" describes service delivery rather than monitoring for security or control purposes, so Theme 1 is not engaged.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_NATION_P05_05","SGP_NAIS_2019",3,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY > National AI Projects",5,5,153,TRUE,2,0,0,0,2,0,"T1_surveillance",2,"T5_economic",2,2,2,"directed","High","YES","Polysemic Uncertainty","""We will embark on an initial tranche of 5 National AI Projects"" is a committed programme that will ""guide investment in AI research"" and Singapore's digital infrastructure buildout (T5=2). One of the five is ""Border Clearance Operations -- to strengthen border security while improving traveller experience"": a funded national programme of automated screening at the border whose object is travellers, which is the T1=2 anchor. Chronic Disease Prediction and Personalised Education also score individuals, but their stated purpose is delivering care and instruction to the person scored rather than security, enforcement or control, so under the Theme 1 purpose test they are Theme 5 sectoral deployment. Flagged on the mandatory T1 trigger.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_BUILDI_P05_05","SGP_NAIS_2019",4,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY > Building the AI Ecosystem",5,5,157,TRUE,0,0,0,1,2,1,"T5_economic",2,"T4_civilrights",1,3,2,"directed","High","NO","None","The five named ecosystem enablers -- Triple Helix Partnership, AI Talent and Education, Data Architecture, Progressive and Trusted Environment, International Collaboration -- constitute a committed institutional programme to ""strengthen ecosystem enablers that drive AI innovation and adoption across the economy"" (T5=2). ""Progressive and Trusted Environment -- strengthen trust in AI technologies"" is stated as an enabler without any audit, right or liability (T4=1). ""International Collaboration -- work with international partners to shape the international AI discourse"" is a heading-level commitment with no forum, funding or agreement named here (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_WHATAI_P05_07","SGP_NAIS_2019",5,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY > What AI has to offer",5,7,280,TRUE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"enacted","High","NO","None","""We have established a National AI Office under the Smart Nation and Digital Government Office to set the national agenda for AI and partner the research community and industry to implement the National AI Strategy"" is a standing institutional body already in existence (T5=2, enacted). The remainder is a technical primer on machine learning. ""Any nation able to master this technology will be able to create tremendous social and economic value for its citizens. Societies that cannot adapt will fall behind"" is competitiveness rhetoric (T6=1); ""fraud detection"" appears in a list of illustrative application fields with no programme attached.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_WHATWE_P07_07","SGP_NAIS_2019",6,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY > What we hope to achieve from a National Strategy",7,7,285,TRUE,0,0,0,1,1,1,"T5_economic",1,"T4_civilrights",1,3,1,"aspirational","High","NO","None","The strategy's three stated purposes -- focusing national resources, coordinating Government, companies and researchers, and managing change -- are organising principles with no instrument or budget (T5=1). ""The governance of decision making by machines"" is named as an emerging issue to be tackled proactively, with no framework, body or obligation specified (T4=1). ""Larger economies will continue to have significant advantages in certain fields of AI"" and creating solutions ""for the Singapore market and beyond"" is competitiveness framing (T6=1). ""Greater convenience, safety and security"" is a benefit claim, not a security programme.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_EXECUTIV_WHYWEC_P07_07","SGP_NAIS_2019",7,"SGP","Singapore",2019,"C","EXECUTIVE SUMMARY > Why we can succeed",7,7,211,TRUE,0,0,0,1,2,1,"T5_economic",2,"T4_civilrights",1,3,2,"enacted","High","NO","None","""We have consistently invested in ICT technologies, beginning with our National Computerisation effort in the 1980s"" and ""we have already made significant and early investments into AI, both in the public R&D ecosystem and the private sector"" record operating, funded capacity (T5=2, enacted). ""We are also a leading nation in AI ethics and governance"" is reputational framing without naming a framework or enforcement body in this unit (T4=1). Positioning against ""the sheer size and scale of other economies"" is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_VISION_BY2030_P09_09","SGP_NAIS_2019",8,"SGP","Singapore",2019,"C","VISION > By 2030, Singapore will be a leader in developing and deploying",9,9,126,FALSE,0,0,0,1,1,1,"T5_economic",1,"T4_civilrights",1,3,1,"aspirational","High","NO","None","""By 2030, Singapore will be a leader in developing and deploying scalable, impactful AI solutions"" is a dated goal with no instrument, budget or implementing body (T5=1). ""Singaporeans will trust the use of AI in their lives. This confidence is borne out of a clear awareness of both the benefits and implications of the technology"" is trust rhetoric with no right, audit or liability attached (T4=1). ""Internationally, Singapore will be recognised as a global hub"" is positioning (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
